Date,SPY_AdjClose,SigmaMin,ConditionNumber,WeakDirectionRotationDeg,LogConditionNumber,Z_LogCondition,Z_Rotation,Z_NegSigmaMin,GeometryStress,GeometryStressPercentile,SPY_FwdReturn_5D,SPY_FwdWorst_5D,SPY_FwdReturn_10D,SPY_FwdWorst_10D,SPY_FwdReturn_20D,SPY_FwdWorst_20D,SPY_FwdReturn_40D,SPY_FwdWorst_40D,StressVelocity1D,StressVelocity5D,StressVelocity10D,StressAcceleration,SigmaMinSlope10D,LogConditionSlope10D,RotationSlope10D,SigmaDeclineFraction10D,ConditionRiseFraction10D,Z_StressVelocity5D,Z_StressAcceleration,Z_NegSigmaSlope10D,Z_ConditionSlope10D,Z_RotationSlope10D,TransitionScore,TransitionScorePercentile
2006-06-27,85.80104828,0.05933015567,43.78371037,16.56906889,3.801844465,,,,,,0.02550222898,0.006779407847,0.01727049739,0.006779407847,0.02356511558,-0.004600344261,0.04721159265,-0.004600344261,,,,,-0.01894687859,0.1214262327,-1.0880492,0.7,0.8,,,,,,,
2006-06-28,86.38272858,0.03679601749,68.14044775,71.24423268,4.23613991,,,,,,0.02156273645,0.01859674621,-0.006012264124,-0.006012264124,0.01571112793,-0.01130312362,0.03927804071,-0.01130312362,,,,,-0.02410822942,0.1809937572,1.184760939,0.8,0.8,,,,,,,
2006-06-29,88.12767792,0.06211189586,37.08546086,42.09952126,3.639832605,,,,,,-0.005185926043,-0.005185926043,-0.02946531976,-0.02946531976,0.005578616861,-0.03087956093,0.01995728359,-0.03087956093,,,,,-0.02465179456,0.1836692074,1.781218576,0.8,0.8,,,,,,,
2006-06-30,88.13459015,0.09413673447,23.26305635,13.45646811,3.188954879,,,,,,-0.003378296189,-0.005263947438,-0.03095556722,-0.03095556722,0.00447836768,-0.03095556722,0.0247484911,-0.03095556722,,,,,-0.02072834431,0.1460202211,-0.4347569291,0.8,0.8,,,,,,,
2006-07-03,88.49465942,0.1106738708,19.19128495,7.989500349,3.005251073,,,,,,-0.003051252265,-0.009311354215,-0.02996860463,-0.0348984393,-0.0045383411,-0.0348984393,0.02175250103,-0.0348984393,,,,,-0.01518131907,0.09362746406,2.673323098,0.7,0.7,,,,,,,
2006-07-05,87.98916626,0.1266389359,16.12962023,5.300509607,2.840809142,,,,,,-0.008027024576,-0.008027024576,-0.01085995948,-0.02935398129,0.007948380121,-0.02935398129,0.0282523518,-0.02935398129,,,,,-0.008098917841,0.02906869966,0.9260017796,0.6,0.6,,,,,,,
2006-07-06,88.24537659,0.1431640721,13.98792576,6.564177925,2.707244928,,,,,,-0.02699295852,-0.02699295852,-0.02048001051,-0.03217214068,0.007689881512,-0.03217214068,0.02510993386,-0.03217214068,,,,,0.0003721212732,-0.04407964513,-0.9557992453,0.5,0.5,,,,,,,
2006-07-07,87.6706543,0.1612496219,12.66403432,22.24085556,2.614767149,,,,,,-0.02440596123,-0.02440596123,-0.02100917855,-0.02582757478,0.01255790525,-0.02582757478,0.03799074202,-0.02582757478,,,,,0.007726965981,-0.1088166476,-0.9317450252,0.4,0.4,,,,,,,
2006-07-10,87.8368454,0.156674381,12.93638935,17.83465047,2.634503358,,,,,,-0.02767075103,-0.02767075103,-0.005045448388,-0.02767075103,0.008277634479,-0.02767075103,0.03799746911,-0.02767075103,,,,,0.01251193453,-0.1541554683,-1.899336905,0.4,0.4,,,,,,,
2006-07-11,88.22463989,0.1590915555,12.49715602,8.680416925,2.602478998,,,,,,-0.02699973537,-0.03194465824,-0.005886742872,-0.03194465824,0,-0.03194465824,0.02433002019,-0.03194465824,,,,,0.01451961728,-0.174185722,-3.4395402,0.3,0.3,,,,,,,
2006-07-12,87.28287506,0.1475628849,13.36318503,12.33831497,2.664668338,,,,,,-0.002855858951,-0.021499534,0.006187752633,-0.021499534,0.007378014411,-0.021499534,0.03062295082,-0.021499534,,,,,0.01307090937,-0.1544363212,-4.231383903,0.3,0.3,,,,,,,
2006-07-13,85.8633728,0.1367334468,14.29321601,16.28244143,2.727409332,,,,,,0.006693628858,-0.00532286195,0.02185478882,-0.00532286195,0.02717685113,-0.00532286195,0.05064515879,-0.00532286195,,,,,0.008459741334,-0.08852770149,-1.111800651,0.3,0.3,,,,,,,
2006-07-14,85.53096771,0.1358541435,14.17506213,13.81143169,2.719653431,,,,,,0.003481758338,-0.001457177363,0.03610786646,-0.001457177363,0.02825475456,-0.001457177363,0.05578074197,-0.001457177363,,,,,0.004276973743,-0.04450830798,0.5962230213,0.4,0.3,,,,,,,
2006-07-17,85.40633392,0.137694971,14.00417472,11.36228807,2.708328477,,,,,,0.02326917828,0.004946143109,0.03656585158,0.004946143109,0.03056596531,0.004946143109,0.06769924448,0.004946143109,,,,,0.001435758739,-0.02001146736,0.6040060987,0.4,0.3,,,,,,,
2006-07-18,85.84259796,0.1352689356,14.06516952,8.655820303,2.712385425,,,,,,0.02169885586,-0.0001611331708,0.02621591801,-0.0001611331708,0.03758971754,-0.0001611331708,0.06654827715,-0.0001611331708,,,,,-0.000963288337,-0.001714484453,0.1250831446,0.5,0.4,,,,,,,
2006-07-19,87.03360748,0.1340807541,14.13990389,3.259368394,2.7173339,,,,,,0.009069512834,-0.01384340653,0.01901483999,-0.01384340653,0.03190388851,-0.01384340653,0.05203236533,-0.01384340653,,,,,-0.002660929638,0.009439506503,-0.8355343868,0.6,0.5,,,,,,,
2006-07-20,86.43811035,0.1348121404,14.30627956,4.443055536,2.728263173,,,,,,0.01506035156,-0.007049488675,0.02875887407,-0.007049488675,0.04165631034,-0.007049488675,0.06176705377,-0.007049488675,,,,,-0.00330720525,0.01378202826,-1.622601505,0.6,0.6,,,,,,,
2006-07-21,85.82876587,0.1403878489,13.92881789,23.15140608,2.703293432,,,,,,0.03251290604,0.01823285287,0.03428743464,0.01823285287,0.05437632911,0.01823285287,0.07076318503,0.01823285287,,,,,-0.002342412453,0.01034261225,-0.3183907219,0.6,0.6,,,,,,,
2006-07-24,87.39366913,0.1453342298,13.87627589,18.26199629,2.699767722,,,,,,0.01299430647,0.003565647181,0.01339064467,0.003565647181,0.03105955954,0.003565647181,0.04896330927,0.003565647181,,,,,-0.001159963145,0.006953586241,0.4143409996,0.5,0.5,,,,,,,
2006-07-25,87.70528412,0.146395915,14.22077246,7.426814885,2.722661104,,,,,,0.004421128714,0.0003946690367,0.005921601819,0.0003946690367,0.02731715408,0.0003946690367,0.05078739388,0.0003946690367,,,,,0.0003789976097,0.001887249639,-0.05939935943,0.5,0.6,,,,,,,
2006-07-26,87.8229599,0.1423388695,14.64980212,6.688444614,2.750458273,,,,,,0.009855938595,-0.000945780239,0.001182942025,-0.000945780239,0.02310207402,-0.000945780239,0.0443111976,-0.000945780239,,,,,0.001081973485,0.00102632542,-0.3143594146,0.5,0.6,,,,,,,
2006-07-27,87.73989868,0.1404552008,14.94074863,5.826709255,2.768878638,,,,,,0.01349527886,0.004024871185,0.00520823738,0.002130737473,0.02320237726,0.002130737473,0.04212962786,0.002130737473,,,,,0.001023562653,0.004313003329,-0.2848981755,0.5,0.6,,,,,,,
2006-07-28,88.61930847,0.1357245589,15.71049576,6.455206668,2.816037011,,,,,,0.001718650288,-0.005938525239,-0.007579434681,-0.007813862599,0.01429889865,-0.007813862599,0.03971371037,-0.007813862599,,,,,0.0006033844194,0.009152237813,-0.2591530945,0.5,0.7,,,,,,,
2006-07-31,88.52928925,0.1253302702,17.01586551,12.72207296,2.891252787,,,,,,0.0003912541295,-0.004927733902,-0.005788234542,-0.006804978162,0.02017975108,-0.006804978162,0.04941324365,-0.006804978162,,,,,-0.0002594624606,0.01617086825,0.03431117953,0.6,0.8,,,,,,,
2006-08-01,88.09304047,0.1214904269,17.44550046,8.42355499,2.914820463,,,,,,0.00149386852,0.00149386852,0.01108324216,-0.001886540629,0.02641070291,-0.001886540629,0.05587323146,-0.001886540629,,,,,-0.001343615871,0.02252820715,-0.1036025885,0.6,0.8,,,,,,,
2006-08-02,88.6885376,0.1211888851,18.1484321,10.72925883,2.952220838,,,,,,-0.008588350317,-0.008588350317,0.01264853859,-0.008588350317,0.02014386062,-0.008588350317,0.0483918392,-0.008588350317,,,,,-0.002356416889,0.02880170675,-0.472698816,0.6,0.8,,,,,,,
2006-08-03,88.92397308,0.1302448584,17.22866625,14.00573527,2.902995424,,,,,,-0.008176694707,-0.01121321591,0.01253688945,-0.01121321591,0.01728711647,-0.01121321591,0.04475548463,-0.01121321591,,,,,-0.002670231562,0.03027168757,-0.6747097972,0.6,0.7,,,,,,,
2006-08-04,88.77161407,0.1320593649,16.94503369,3.879509546,2.887313402,,,,,,-0.009282132229,-0.009516157939,0.01942293196,-0.009516157939,0.02511741465,-0.009516157939,0.04263109891,-0.009516157939,,,,,-0.002457998259,0.0271036693,-0.2977482632,0.6,0.7,,,,,,,
2006-08-07,88.5639267,0.1296804373,17.25310416,2.278031347,2.904335157,,,,,,-0.006177071866,-0.007193417837,0.01743544305,-0.007193417837,0.02947584437,-0.007193417837,0.047274822,-0.007193417837,,,,,-0.001944814595,0.02239851796,-0.1005019923,0.7,0.8,,,,,,,
2006-08-08,88.22463989,0.1300753325,17.02188935,7.713987107,2.891587094,,,,,,0.009575069743,-0.003375366795,0.02126960215,-0.003375366795,0.02433002019,-0.003375366795,0.06360039709,-0.003375366795,,,,,-0.001149569241,0.01604463796,-0.135349441,0.7,0.7,,,,,,,
2006-08-09,87.92684937,0.1345634237,16.35372904,9.16592295,2.853807414,,,,,,0.02142085874,0.0002362741318,0.02189323357,0.0002362741318,0.023074691,0.0002362741318,0.06925930172,0.0002362741318,,,,,-0.0001821633691,0.00743560495,-0.1437059493,0.6,0.6,,,,,,,
2006-08-10,88.1968689,0.1425141777,15.33692642,10.01321089,2.79342797,,,,,,0.0208843491,-0.002826003838,0.0179009077,-0.002826003838,0.02284738761,-0.002826003838,0.06464515137,-0.002826003838,,,,,0.001187589908,-0.004491544778,-0.1933258161,0.5,0.5,,,,,,,
2006-08-11,87.94762421,0.1467357108,14.89970337,3.744354068,2.766300453,,,,,,0.02897400473,0.0007872498049,0.02204542519,0.0007872498049,0.02676961841,0.0007872498049,0.06829485838,0.0007872498049,,,,,0.002447275204,-0.0150520534,-0.5937289746,0.4,0.4,,,,,,,
2006-08-14,88.01686096,0.1575247107,14.03698958,13.11289141,2.710513138,,,,,,0.02375927768,0.01195834524,0.0261191695,0.01195834524,0.03603192849,0.01195834524,0.06887676786,0.01195834524,,,,,0.003469030316,-0.02303825405,-0.03247109989,0.3,0.3,,,,,,,
2006-08-15,89.06939697,0.1736636275,12.68855716,14.736819,2.61656024,,,,,,0.01158361845,0.008318469028,0.01515944495,0.00792950176,0.02790945122,0.00792950176,0.05499625513,0.00792950176,,,,,0.004724864785,-0.03238719615,0.3260595854,0.2,0.2,,,,,,,
2006-08-16,89.81031799,0.2058990173,10.26724912,17.90938676,2.42190021,,,,,,0.0004624683547,0.0004624683547,0.007401701329,-0.0003857583491,0.01950615463,-0.0003857583491,0.05535347821,-0.0003857583491,,,,,0.007086488025,-0.04624532438,0.9348285983,0.1,0.1,,,,,,,
2006-08-17,90.0388031,0.2282154538,9.208273243,8.399116385,2.323198494,,,,,,-0.002922408794,-0.002922408794,0.004691411319,-0.002922408794,0.01930650564,-0.002922408794,0.05537849803,-0.002922408794,,,,,0.01024231351,-0.06234074799,1.1562555,0.1,0.1,,,,,,,
2006-08-18,90.49581909,0.2470585388,8.41998589,7.880134263,2.242833591,,,,,,-0.006733483559,-0.007957783987,0.005585986459,-0.007957783987,0.01554175247,-0.007957783987,0.05166274527,-0.007957783987,,,,,0.01335938836,-0.07683733831,0.7422515873,0.1,0.1,,,,,,,
2006-08-21,90.108078,0.2603755253,7.967397993,5.016191592,2.193595555,,,,,,0.002305123743,-0.00368895994,0.01183406908,-0.00368895994,0.01736441854,-0.00368895994,0.05286950433,-0.00368895994,,,,,0.01565031974,-0.08507297952,0.01677498604,0,0,,,,,,,
2006-08-22,90.10114288,0.2639384257,7.781190652,4.965671681,2.172612008,,,,,,0.003534879801,-0.003612273492,0.002996679857,-0.003612273492,0.02284614805,-0.003612273492,0.05434016022,-0.003612273492,,,,,0.01657773461,-0.0866880232,-0.3822500173,0,0,,,,,,,
2006-08-23,89.85185242,0.2494924795,8.126616242,7.804871604,2.211195006,,,,,,0.006936025282,-0.0008478346072,0.001156145669,-0.0008478346072,0.02073021268,-0.0008478346072,0.05896801766,-0.0008478346072,,,,,0.0153938119,-0.08000233556,-0.4963009331,0.1,0.1,,,,,,,
2006-08-24,89.77567291,0.2278455531,8.660380409,9.42871474,2.268033027,,,,,,0.007636136024,0.001234121298,0.004859490615,0.001234121298,0.01849805182,0.001234121298,0.06009878239,0.001234121298,,,,,0.01216611856,-0.06645244714,-0.4487951322,0.2,0.2,,,,,,,
2006-08-25,89.88646698,0.2135247986,9.283133169,5.621123456,2.330504997,,,,,,0.01240298532,0.004776261705,0.00462229281,0.0007706084389,0.02505653093,0.0007706084389,0.06366724928,0.0007706084389,,,,,0.007404408991,-0.04493507435,-1.019815115,0.3,0.3,,,,,,,
2006-08-28,90.31578827,0.1931425827,10.20465832,8.963804506,2.416329613,,,,,,0.009507030459,0.001149868943,0.009660436417,-0.003986612163,0.02865523703,-0.003986612163,0.06176794796,-0.003986612163,,,,,0.001440644151,-0.01717314403,-0.8066866042,0.4,0.4,,,,,,,
2006-08-29,90.41963959,0.1794834155,10.76442585,4.24675374,2.465080219,,,,,,-0.0005363041726,-0.0005363041726,0.01255960956,-0.005130581609,0.02870442452,-0.005130581609,0.06416370001,-0.005130581609,,,,,-0.004623970168,0.01055024466,-0.6922979697,0.5,0.5,,,,,,,
2006-08-30,90.47506714,0.1633085074,11.77534997,7.138197086,2.547517531,,,,,,-0.005740066368,-0.005740066368,0.01201551802,-0.005740066368,0.02769019122,-0.005740066368,0.06681717153,-0.005740066368,,,,,-0.009492369099,0.03162900006,-0.08153742013,0.6,0.6,,,,,,,
2006-08-31,90.46121216,0.1514871153,12.63090858,2.860950149,2.612339904,,,,,,-0.002755603247,-0.005587786167,0.01454684907,-0.005587786167,0.02700158854,-0.005587786167,0.06029165042,-0.005587786167,,,,,-0.0130015602,0.04814077269,-0.2075393991,0.7,0.7,,,,,,,
2006-09-01,91.00132751,0.1383609684,13.87695666,8.039827103,2.699813483,,,,,,-0.007685370963,-0.01148986821,0.009900462165,-0.01148986821,0.01708456418,-0.01148986821,0.0532346233,-0.01148986821,,,,,-0.01504047681,0.06056142688,-0.018526701,0.8,0.8,,,,,,,
2006-09-05,91.17442322,0.1313564436,14.94564362,5.772607707,2.769185665,,,,,,0.0001519612575,-0.01336656627,0.005465668357,-0.01336656627,0.01728935917,-0.01336656627,0.05108266535,-0.01336656627,,,,,-0.01525611301,0.06794433235,-0.1460456976,0.9,0.9,,,,,,,
2006-09-06,90.37114716,0.1267415636,15.71135904,11.78871615,2.81608867,,,,,,0.0131029409,-0.004596742689,0.01979016341,-0.004596742689,0.03833762178,-0.004596742689,0.05326806532,-0.004596742689,,,,,-0.01392207558,0.06950983062,0.04205000117,1,1,,,,,,,
2006-09-07,89.95573425,0.1277569874,15.7914753,11.72144054,2.820871335,,,,,,0.01785809102,0.00284809748,0.01955146267,0.00284809748,0.04514295107,0.00284809748,0.05751331689,0.00284809748,,,,,-0.01183272221,0.06610868428,0.3330525468,0.9,1,,,,,,,
2006-09-08,90.21193695,0.132170615,15.84577953,9.665787044,2.824100152,,,,,,0.01735026276,0.0009977792634,0.01357260526,0.0009977792634,0.04086412524,0.0009977792634,0.05265936749,0.0009977792634,,,,,-0.009470172226,0.05928284055,0.5727111842,0.8,1,,,,,,,
2006-09-11,90.30194855,0.1394969394,15.05107263,6.359438223,2.775775678,,,,,,0.01772203353,0.00981517746,0.02034021967,0.00981517746,0.04044260682,0.00981517746,0.06347071489,0.00981517746,,,,,-0.006503025292,0.04724570676,0.3753104997,0.7,0.9,,,,,,,
2006-09-12,91.1882782,0.148100457,14.17127586,5.699637543,2.719403894,,,,,,0.005312899745,0.004024604557,0.01881305826,0.002720412808,0.03170253586,0.002720412808,0.05717652688,0.002720412808,,,,,-0.003528102588,0.03245816913,0.3558168207,0.6,0.8,,,,,,,
2006-09-13,91.55527496,0.1528093062,13.80065397,2.243729037,2.694671367,,,,,,0.006600733494,7.533132311e-05,0.01594455754,-0.001298963932,0.02635135213,-0.001298963932,0.0552176344,-0.001298963932,,,,,-0.0006609795509,0.01589799734,-0.1270853496,0.5,0.7,,,,,,,
2006-09-14,91.56217194,0.1651855041,12.64267981,6.53749137,2.6132031,,,,,,0.001663661824,0.001207708791,0.01548857001,-0.001374191736,0.03516145873,-0.001374191736,0.04959355434,-0.001374191736,,,,,0.002126204156,-0.002393000352,-0.1587403247,0.4,0.6,,,,,,,
2006-09-15,91.77713776,0.1646564011,12.64490995,4.566932729,2.613366555,,,,,,-0.003713231948,-0.003713231948,0.01227616003,-0.003713231948,0.03538875911,-0.003713231948,0.04758985328,-0.003713231948,,,,,0.004073683418,-0.01714977952,-0.5757488309,0.4,0.6,,,,,,,
2006-09-18,91.90228271,0.1616121141,12.94702042,4.58607042,2.635265895,,,,,,0.002572594532,-0.005069893111,0.007113673357,-0.005069893111,0.03556820063,-0.005069893111,0.04873642436,-0.005069893111,,,,,0.004820406495,-0.02489292149,-0.6671335762,0.4,0.6,,,,,,,
2006-09-19,91.67275238,0.1534890029,13.74149163,4.328714412,2.690666078,,,,,,0.01342881258,-0.002578786105,0.01175941773,-0.002578786105,0.0348990835,-0.002578786105,0.05925182575,-0.002578786105,,,,,0.00437525039,-0.02420702823,-0.8818401644,0.4,0.6,,,,,,,
2006-09-20,92.15960693,0.1516632604,14.11022777,2.983410593,2.71537185,,,,,,0.009282552395,-0.00784789556,0.01818752429,-0.00784789556,0.03079056633,-0.00784789556,0.0566754838,-0.00784789556,,,,,0.003254576218,-0.01809492777,-0.7513513277,0.4,0.6,,,,,,,
2006-09-21,91.71450043,0.1553060625,13.75107704,4.113285053,2.6913161,,,,,,0.01380194641,-0.003032807993,0.02510073237,-0.003032807993,0.0374612258,-0.003032807993,0.06453355786,-0.003032807993,,,,,0.002098214089,-0.0117553049,-0.4569870392,0.4,0.5,,,,,,,
2006-09-22,91.43634796,0.1554002081,13.75380493,4.742228347,2.691501011,,,,,,0.01604898558,0.007681431681,0.02692606316,0.007681431681,0.04084517441,0.007681431681,0.06807595829,0.007681431681,,,,,0.0009073008315,-0.003619974982,-0.1731402528,0.4,0.5,,,,,,,
2006-09-25,92.13871002,0.1529973741,14.17135932,4.21962097,2.719409395,,,,,,0.004529426447,0.004529426447,0.01970165123,0.004529426447,0.0376669161,0.004529426447,0.0605380314,0.004529426447,,,,,-0.0002078252976,0.004423261124,-0.07854307872,0.5,0.6,,,,,,,
2006-09-26,92.90380859,0.1522910179,14.36367649,4.003662932,2.732006054,,,,,,-0.00164727391,-0.003743259456,0.01265146486,-0.003743259456,0.03219029053,-0.003743259456,0.0528518805,-0.003743259456,,,,,-0.0009515537394,0.01007869645,-0.01377496712,0.6,0.7,,,,,,,
2006-09-27,93.01508331,0.1495601558,14.72739753,7.66126836,2.755404257,,,,,,0.008823071278,-0.004935089704,0.01024346704,-0.004935089704,0.03446983861,-0.004935089704,0.05368574109,-0.004935089704,,,,,-0.001581109693,0.01520880882,0.0406622627,0.7,0.8,,,,,,,
2006-09-28,92.98033905,0.1473733854,14.93776685,5.641595707,2.768691566,,,,,,0.01114496377,-0.004563260624,0.01937283127,-0.004563260624,0.03807273888,-0.004563260624,0.04981628554,-0.004563260624,,,,,-0.001465480532,0.01489630947,0.2055192085,0.8,0.9,,,,,,,
2006-09-29,92.90380859,0.1452084554,15.11844807,6.138813899,2.779964459,,,,,,0.01070526887,-0.003743259456,0.02283230604,-0.003743259456,0.0324148105,-0.003743259456,0.03623312899,-0.003743259456,,,,,-0.001287307525,0.01332488346,0.2769859119,0.8,0.9,,,,,,,
2006-10-02,92.55604553,0.1433347311,15.40173082,9.008410539,2.797386867,,,,,,0.01510381318,0.002103860843,0.02825354081,0.002103860843,0.03554282544,0.002103860843,0.04463468925,0.002103860843,,,,,-0.001178557453,0.01214435815,0.4871988094,0.8,0.9,,,,,,,
2006-10-03,92.75077057,0.1415948957,15.94188488,6.788638778,2.829788951,,,,,,0.01432233158,0.01169792384,0.02287071942,0.01169792384,0.03321897146,0.01169792384,0.05331458865,0.01169792384,,,,,-0.001484704205,0.01445946203,0.5055720574,0.8,0.9,,,,,,,
2006-10-04,93.83576202,0.1420899348,16.03838278,4.747962407,2.83546861,,,,,,0.001407973113,0.0006671957328,0.01237791834,0.0006671957328,0.01437917997,0.0006671957328,0.04157996425,0.0006671957328,,,,,-0.001741393994,0.01704507911,0.2931314988,0.7,0.9,,,,,,,
2006-10-05,94.01660156,0.1420142523,16.16512516,4.073598844,2.842879718,,,,,,0.008137178938,-0.001257572791,0.01205783299,-0.001257572791,0.01183605152,-0.001257572791,0.03728321745,-0.001257572791,,,,,-0.001643318136,0.0169755035,0.09784393025,0.8,1,,,,,,,
2006-10-06,93.89836884,0.1430096128,15.98964325,4.694766703,2.832603938,,,,,,0.01199858905,0.0005924054985,0.01355415132,0.0005924054985,0.01133216331,0.0005924054985,0.04651452079,0.0005924054985,,,,,-0.001323560662,0.0145206234,-0.02115115716,0.8,0.9,,,,,,,
2006-10-09,93.95399475,0.142100702,16.00175996,5.757393861,2.833316866,,,,,,0.01295407176,0.0001477904163,0.01761815806,0.0001477904163,0.02213299217,0.0001477904163,0.05041114157,0.0001477904163,,,,,-0.001063380041,0.01225485072,-0.1164499624,0.8,0.9,,,,,,,
2006-10-10,94.07917786,0.1448608004,15.40609319,7.212954933,2.797652802,,,,,,0.008427683766,-0.001183020648,0.01929471921,-0.001183020648,0.02469121683,-0.001183020648,0.04812577834,-0.001183020648,,,,,-0.0005676581376,0.007502846097,-0.1653914012,0.7,0.8,,,,,,,
2006-10-11,93.96788025,0.1494313173,14.34082231,6.034373294,2.7305174,,,,,,0.01095452156,0.008659886951,0.0239807258,0.008659886951,0.02812514662,0.008659886951,0.04477841938,0.008659886951,,,,,8.537045697e-05,-0.0001469274705,-0.07367925853,0.6,0.7,,,,,,,
2006-10-12,94.78163147,0.1535906111,13.67807232,5.462130002,2.686354701,,,,,,0.003889008495,0.000953939583,0.01834452228,0.000953939583,0.01394187882,0.000953939583,0.0377163147,0.000953939583,,,,,0.0008210466079,-0.009018096037,-0.1281052896,0.5,0.6,,,,,,,
2006-10-13,95.02501678,0.1528698474,13.44465161,2.163003228,2.670324215,,,,,,0.001537119013,-0.001609779879,0.009368597767,-0.001609779879,0.01178407053,-0.001609779879,0.03805921085,-0.001609779879,,,,,0.001297719397,-0.01701410597,-0.3271604689,0.5,0.5,,,,,,,
2006-10-16,95.17108154,0.1516593492,13.28181901,2.147558934,2.65898733,,,,,,0.004604440056,-0.003142069158,0.007088995408,-0.003142069158,0.0127159406,-0.003142069158,0.03566198382,-0.003142069158,,,,,0.001490584701,-0.0231380249,-0.2875599771,0.5,0.4,,,,,,,
2006-10-17,94.87204742,0.1472421981,13.49698558,4.726238474,2.673940737,,,,,,0.01077621689,0.001319735406,0.01011687189,0.001319735406,0.02353151398,0.0009527892826,0.0400263159,0.0009527892826,,,,,0.001225621001,-0.02460859442,-0.172127184,0.5,0.4,,,,,,,
2006-10-18,94.99725342,0.142203979,13.89534582,8.160021445,2.701048803,,,,,,0.01288505463,0.00161041098,0.001976793047,0.00161041098,0.02511171359,-0.0003664624897,0.04780740923,-0.0003664624897,,,,,0.0006503958073,-0.02233282897,0.01955656221,0.6,0.4,,,,,,,
2006-10-19,95.15023804,0.1409485357,13.77423321,17.99019625,2.692884664,,,,,,0.01439951395,0.0002190588319,-0.000219139126,-0.000219139126,0.02609478926,-0.00197369501,0.04621773808,-0.00197369501,,,,,2.640339394e-07,-0.01837897528,0.6611157992,0.6,0.3,,,,,,,
2006-10-20,95.17108154,0.1523940912,12.52684135,14.28878448,2.60467596,,,,,,0.007819459314,0.004604440056,-0.002192273605,-0.002192273605,0.02616218487,-0.002192273605,0.0431225442,-0.002192273605,,,,,5.371043152e-05,-0.01810343565,0.9735050101,0.6,0.3,,,,,,,
2006-10-23,95.60929108,0.1525081603,12.41392809,2.62493742,2.596293577,,,,,,0.002473167799,0.002473167799,0.004436668186,-0.006765562036,0.02204090247,-0.006765562036,0.04031687315,-0.006765562036,,,,,-6.096652667e-05,-0.01547482499,0.6042350674,0.5,0.2,,,,,,,
2006-10-24,95.89440918,0.154424253,12.17115552,2.162432582,2.578029251,,,,,,-0.0006523155055,-0.0006523155055,0.005294344731,-0.009718696825,0.02001722954,-0.009718696825,0.03664025473,-0.009718696825,,,,,-1.327378727e-05,-0.013347045,0.3447441618,0.5,0.2,,,,,,,
2006-10-25,96.22129822,0.149877476,12.45999282,7.10913271,2.599721791,,,,,,-0.01076949604,-0.01076949604,0.004047362145,-0.01308294269,0.01857560439,-0.01308294269,0.02933851935,-0.01308294269,,,,,-2.480657697e-05,-0.01184962536,0.3377196067,0.6,0.3,,,,,,,
2006-10-26,96.52035522,0.146572209,12.63888302,6.848838369,2.612924759,,,,,,-0.01441113967,-0.01441113967,-0.004323333965,-0.01614078944,0.01131283601,-0.01614078944,0.01984591722,-0.01614078944,,,,,5.525161152e-05,-0.01099082241,0.2653202388,0.7,0.4,,,,,,,
2006-10-27,95.91526794,0.1495975876,12.37762341,4.51838119,2.593583416,,,,,,-0.009934053988,-0.009934053988,0.002393053212,-0.009934053988,0.003698434437,-0.009934053988,0.03233155207,-0.009934053988,,,,,0.0003373510782,-0.01136564094,-0.1709453465,0.6,0.4,,,,,,,
2006-10-30,95.8457489,0.152321668,12.12330654,3.422205455,2.574389775,,,,,,0.001958656301,-0.009215937276,0.005587336592,-0.009215937276,0.008779804735,-0.009215937276,0.03986636949,-0.009215937276,,,,,0.0007270006236,-0.01261298621,-0.696581991,0.5,0.4,,,,,,,
2006-10-31,95.83185577,0.1542182577,11.93625435,5.969907276,2.560033784,,,,,,0.005950541868,-0.009072299321,0.01328028712,-0.009072299321,0.01944952401,-0.009072299321,0.03782794396,-0.009072299321,,,,,0.0009175956697,-0.01262106682,-0.9267913731,0.4,0.3,,,,,,,
2006-11-01,95.18504333,0.1549658532,11.83823161,1.436868733,2.552427564,,,,,,0.01497816548,-0.002338632544,0.02308927782,-0.002338632544,0.02681520364,-0.002338632544,0.04054466096,-0.002338632544,,,,,0.0007285290806,-0.00985613744,-1.190413312,0.3,0.2,,,,,,,
2006-11-02,95.1293869,0.1536627147,11.83647438,3.668438722,2.55229068,,,,,,0.01023530816,-0.00175494046,0.02631969606,-0.00175494046,0.02514949521,-0.00175494046,0.03931589566,-0.00175494046,,,,,0.0002299966055,-0.005841480825,-0.5954755037,0.3,0.2,,,,,,,
2006-11-03,94.96244049,0.1531176604,11.43383155,2.501451486,2.520421108,,,,,,0.01245079406,0.01127853586,0.02841675578,0.01127853586,0.03478813269,0.01127853586,0.04335266321,0.01127853586,,,,,0.0003106596685,-0.007741575255,-0.1373552686,0.4,0.2,,,,,,,
2006-11-06,96.03347778,0.1507692534,11.43289288,9.505480375,2.520345612,,,,,,0.003621586847,0.0007246192849,0.01752647513,0.0007246192849,0.02766582198,0.0007246192849,0.02348716564,0.0007246192849,,,,,0.0002620618752,-0.009183342246,0.06808986536,0.5,0.2,,,,,,,
2006-11-07,96.40210724,0.153028056,11.18081361,3.416823171,2.499862059,,,,,,0.007286387301,-0.003102025034,0.01464534729,-0.003102025034,0.02286987643,-0.003102025034,0.02428896035,-0.003102025034,,,,,0.0004854886691,-0.01203943431,-0.1728077519,0.5,0.2,,,,,,,
